ID,className,METHOD,callchain,score
cn.nc.starter.file.controller.FileStorageController#uploadProgress,cn.nc.starter.file.controller.FileStorageController,uploadProgress,1,4
cn.nc.issuance.common.facade.controller.query.ContactListController#handle,cn.nc.issuance.common.facade.controller.query.ContactListController,handle,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryUnderWritingRatioStatisticsController#handle,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryUnderWritingRatioStatisticsController,handle,1,1
cn.nc.user.centerorgquery.controller.CenterOrgUserListController#doService,cn.nc.user.centerorgquery.controller.CenterOrgUserListController,doService,3,4
cn.nc.operation.base.facade.controller.notice.NoticeTypeSaveController#save,cn.nc.operation.base.facade.controller.notice.NoticeTypeSaveController,save,1,1
cn.nc.user.inst.facade.controller.GetInstInfoController#doService,cn.nc.user.inst.facade.controller.GetInstInfoController,doService,3,9
cn.nc.user.cfaeacct.facade.controller.CfaeAcctCapitalQueryListController#cfaeAcctCapitalQueryList,cn.nc.user.cfaeacct.facade.controller.CfaeAcctCapitalQueryListController,cfaeAcctCapitalQueryList,1,1
cn.nc.issuance.common.facade.controller.InstitutionInfoQueryController#doService,cn.nc.issuance.common.facade.controller.InstitutionInfoQueryController,doService,3,2
cn.nc.issuance.book.dcm.facade.controller.group.GroupSetBookManagerController#handle,cn.nc.issuance.book.dcm.facade.controller.group.GroupSetBookManagerController,handle,1,1
cn.nc.user.cfaeacct.facade.controller.CfaeAcctLargeQueryListController#cfaeAcctLargeQueryList,cn.nc.user.cfaeacct.facade.controller.CfaeAcctLargeQueryListController,cfaeAcctLargeQueryList,1,1
cn.nc.pub.wkcl.facade.controller.legal.LegalCalDetailQueryController#getYearDetails,cn.nc.pub.wkcl.facade.controller.legal.LegalCalDetailQueryController,getYearDetails,1,1
cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondSecOrgRatingListController#doService,cn.nc.issuance.book.dcm.query.facade.controller.bondAdd.BondSecOrgRatingListController,doService,1,1
cn.nc.issuance.book.dcm.query.facade.controller.bondallocation.BondAllocationAddInitController#handle,cn.nc.issuance.book.dcm.query.facade.controller.bondallocation.BondAllocationAddInitController,handle,1,1
cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateGetController#doService,cn.nc.pub.msg.facade.controller.parameterTemplate.ParameterTemplateGetController,doService,11,90
cn.nc.pub.msg.facade.controller.product.ProductAddController#doService,cn.nc.pub.msg.facade.controller.product.ProductAddController,doService,2,2
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingLoadAdjustController#handle,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingLoadAdjustController,handle,1,1
cn.nc.channel.backend.facade.controller.InstitutionBondPurchaseController#doService,cn.nc.channel.backend.facade.controller.InstitutionBondPurchaseController,doService,3,6
cn.nc.channel.auth.outer.facade.controller.AppSmsVerificationCodeController#generateAndSendVerificationCode,cn.nc.channel.auth.outer.facade.controller.AppSmsVerificationCodeController,generateAndSendVerificationCode,1,1
cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientApprovalPassController#ukeyMaintainHisApprovalPass,cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientApprovalPassController,ukeyMaintainHisApprovalPass,1,1
cn.nc.user.ukey.facade.controller.QueryUkeyMaintainMyListCenterController#doService,cn.nc.user.ukey.facade.controller.QueryUkeyMaintainMyListCenterController,doService,2,2
cn.nc.channel.backend.facade.controller.UseStatusSelectQueryController#queryUseStatusForSelect,cn.nc.channel.backend.facade.controller.UseStatusSelectQueryController,queryUseStatusForSelect,1,1
cn.nc.issuance.book.dcm.query.facade.controller.DistHisResultQueryController#handle,cn.nc.issuance.book.dcm.query.facade.controller.DistHisResultQueryController,handle,1,1
cn.nc.user.conf.facade.controller.CenterConfDictionarySelectListController#confDictionarySelectList,cn.nc.user.conf.facade.controller.CenterConfDictionarySelectListController,confDictionarySelectList,1,1
cn.nc.pub.msg.facade.controller.outside.PubParameterTemplateQueryController#doService,cn.nc.pub.msg.facade.controller.outside.PubParameterTemplateQueryController,doService,1,1
cn.nc.issuance.bid.facade.controller.biddingManagement.queryBidding.QueryBiddingDetailController#doService,cn.nc.issuance.bid.facade.controller.biddingManagement.queryBidding.QueryBiddingDetailController,doService,5,8
cn.nc.issuance.dist.facade.controller.TemplateDetailController#doService,cn.nc.issuance.dist.facade.controller.TemplateDetailController,doService,6,20
cn.nc.user.index.facade.controller.GetStatisticsSealController#doService,cn.nc.user.index.facade.controller.GetStatisticsSealController,doService,3,2
cn.nc.channel.backend.facade.controller.DebtInstDailyIssueQueryController#doService,cn.nc.channel.backend.facade.controller.DebtInstDailyIssueQueryController,doService,3,6
cn.nc.issuance.common.facade.controller.query.RegistrationFilesDownLoadController#doService,cn.nc.issuance.common.facade.controller.query.RegistrationFilesDownLoadController,doService,3,19
cn.nc.user.staff.facade.controller.in.UserFindInfoByAccountController#handle,cn.nc.user.staff.facade.controller.in.UserFindInfoByAccountController,handle,1,1
cn.nc.user.seal.facade.controller.QuerySealHisController#querySealHisList,cn.nc.user.seal.facade.controller.QuerySealHisController,querySealHisList,1,1
cn.nc.issuance.book.dcm.query.facade.controller.purchaseOffer.PurchaseOfferImportExController#handle,cn.nc.issuance.book.dcm.query.facade.controller.purchaseOffer.PurchaseOfferImportExController,handle,1,1
cn.nc.channel.search.facade.controller.LoggedCrmwSearchController#doService,cn.nc.channel.search.facade.controller.LoggedCrmwSearchController,doService,3,11
cn.nc.starter.file.controller.FileStorageController#getFileInfoByUrl,cn.nc.starter.file.controller.FileStorageController,getFileInfoByUrl,1,4
cn.nc.user.conf.facade.controller.CenterConfBusinessRoleByIdListController#doService,cn.nc.user.conf.facade.controller.CenterConfBusinessRoleByIdListController,doService,3,6
cn.nc.user.inst.facade.controller.QueryListInstMaintenanceHistoryController#listInstMaintenanceHistory,cn.nc.user.inst.facade.controller.QueryListInstMaintenanceHistoryController,listInstMaintenanceHistory,1,1
cn.nc.channel.backend.facade.controller.InstitutionBondUnderwritingController#doService,cn.nc.channel.backend.facade.controller.InstitutionBondUnderwritingController,doService,3,6
cn.nc.issuance.book.dcm.facade.controller.bondhome.BondGenCreditReportController#doService,cn.nc.issuance.book.dcm.facade.controller.bondhome.BondGenCreditReportController,doService,1,1
cn.nc.issuance.dist.facade.controller.SimDistInfoExpController#handle,cn.nc.issuance.dist.facade.controller.SimDistInfoExpController,handle,1,1
cn.nc.issuance.book.dcm.query.service.dto.GroupCheckIsWhiteListController#doService,cn.nc.issuance.book.dcm.query.service.dto.GroupCheckIsWhiteListController,doService,1,1
cn.nc.issuance.book.dcm.query.facade.controller.purchaseManage.PurchaseOfferManageQsController#handle,cn.nc.issuance.book.dcm.query.facade.controller.purchaseManage.PurchaseOfferManageQsController,handle,1,1
cn.nc.user.cfaeacct.facade.controller.ClientCfaeAcctHisDetailListController#clientCfaeAcctHisDetailList,cn.nc.user.cfaeacct.facade.controller.ClientCfaeAcctHisDetailListController,clientCfaeAcctHisDetailList,1,1
cn.nc.pub.msg.facade.controller.outside.PubProductListQueryController#doService,cn.nc.pub.msg.facade.controller.outside.PubProductListQueryController,doService,1,1
cn.nc.issuance.common.facade.controller.RegistrationFilesToSHCHQueryController#handle,cn.nc.issuance.common.facade.controller.RegistrationFilesToSHCHQueryController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.bondhome.BondPrepareFinishController#handle,cn.nc.issuance.book.dcm.facade.controller.bondhome.BondPrepareFinishController,handle,1,1
cn.nc.channel.backend.facade.controller.DistributionRecordController#doService,cn.nc.channel.backend.facade.controller.DistributionRecordController,doService,3,6
cn.nc.user.query.facade.controller.ExportThirdRelDetailsSearchResultListController#setRespone,cn.nc.user.query.facade.controller.ExportThirdRelDetailsSearchResultListController,setRespone,1,0
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingPurchaseDetailController#handle,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingPurchaseDetailController,handle,1,1
cn.nc.issuance.bid.facade.controller.biddingresultMgmt.DownloadBidDetailController#downloadBidDetail,cn.nc.issuance.bid.facade.controller.biddingresultMgmt.DownloadBidDetailController,downloadBidDetail,1,1
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.AllocationStatisticsExportController#doService,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.AllocationStatisticsExportController,doService,2,1
cn.nc.user.openacctquery.controller.CfaeAcctOpenAcctQueryController#doService,cn.nc.user.openacctquery.controller.CfaeAcctOpenAcctQueryController,doService,3,2
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BookBuildDetailDownLoadController#bookBuildDetailDownLoad,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BookBuildDetailDownLoadController,bookBuildDetailDownLoad,1,1
cn.nc.issuance.bid.facade.controller.biddingManagement.bidSuppAdmiAdd.CancelAdditionAddController#doService,cn.nc.issuance.bid.facade.controller.biddingManagement.bidSuppAdmiAdd.CancelAdditionAddController,doService,8,24
cn.nc.issuance.book.dcm.query.facade.controller.dcmbondadmin.BondSubjectQueryController#doService,cn.nc.issuance.book.dcm.query.facade.controller.dcmbondadmin.BondSubjectQueryController,doService,2,1
cn.nc.channel.backend.facade.controller.InstitutionBondBookManagementController#doService,cn.nc.channel.backend.facade.controller.InstitutionBondBookManagementController,doService,3,6
cn.nc.issuance.book.dcm.facade.controller.consignpercent.ConsignPercentSaveController#doService,cn.nc.issuance.book.dcm.facade.controller.consignpercent.ConsignPercentSaveController,doService,16,63
cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientApprovalRefuseController#doService,cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientApprovalRefuseController,doService,2,3
cn.nc.user.inst.facade.controller.GetInfoInfoHisMaintainController#getInstInfoHisMaintain,cn.nc.user.inst.facade.controller.GetInfoInfoHisMaintainController,getInstInfoHisMaintain,1,1
cn.nc.channel.mix.controller.channel.recommend.QueryFinancialBondsController#doService,cn.nc.channel.mix.controller.channel.recommend.QueryFinancialBondsController,doService,3,2
cn.nc.user.auth.facade.controller.AuthUserPermissionMenuListController#doService,cn.nc.user.auth.facade.controller.AuthUserPermissionMenuListController,doService,5,45
cn.nc.channel.backend.facade.controller.IdentityMappingQueryController#doService,cn.nc.channel.backend.facade.controller.IdentityMappingQueryController,doService,4,19
cn.nc.issuance.book.dcm.facade.controller.directinvestor.DirectInvestorAuthCancelController#doService,cn.nc.issuance.book.dcm.facade.controller.directinvestor.DirectInvestorAuthCancelController,doService,12,160
cn.nc.issuance.dist.facade.controller.DistributionBatchDownloadFileController#doService,cn.nc.issuance.dist.facade.controller.DistributionBatchDownloadFileController,doService,1,1
cn.nc.channel.msg.facade.controller.NoticeInfoController#handle,cn.nc.channel.msg.facade.controller.NoticeInfoController,handle,1,1
cn.nc.pub.msg.facade.controller.log.EmailRecordQueryController#queryPage,cn.nc.pub.msg.facade.controller.log.EmailRecordQueryController,queryPage,1,1
cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingPlacing2Controller#handle,cn.nc.issuance.book.dcm.query.facade.controller.PricingPlacingPlacing2Controller,handle,1,1
cn.nc.user.summary.facede.comtroller.UserinfoStatisticController#doService,cn.nc.user.summary.facede.comtroller.UserinfoStatisticController,doService,3,4
cn.nc.starter.file.controller.FileStorageController#deleteFile,cn.nc.starter.file.controller.FileStorageController,deleteFile,1,4
cn.nc.issuance.book.dcm.query.facade.controller.purchaseorder.PurOrderMakeupListController#doService,cn.nc.issuance.book.dcm.query.facade.controller.purchaseorder.PurOrderMakeupListController,doService,2,1
cn.nc.issuance.book.dcm.facade.controller.enquirymanage.DeleteEnquiryManageController#doService,cn.nc.issuance.book.dcm.facade.controller.enquirymanage.DeleteEnquiryManageController,doService,5,23
cn.nc.issuance.common.facade.controller.SysConfigAuditModifyController#doService,cn.nc.issuance.common.facade.controller.SysConfigAuditModifyController,doService,5,12
cn.nc.channel.backend.facade.controller.IdentityRelSelectQueryController#doService,cn.nc.channel.backend.facade.controller.IdentityRelSelectQueryController,doService,3,5
cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientRevokeController#doService,cn.nc.user.ukey.facade.controller.UkeyMaintainHisClientRevokeController,doService,5,13
cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderauditTimeController#doService,cn.nc.issuance.book.dcm.facade.controller.bondadjustorder.BondAdjustOrderauditTimeController,doService,2,1
cn.nc.user.reguser.facade.controller.EditUserInfoHisController#doService,cn.nc.user.reguser.facade.controller.EditUserInfoHisController,doService,3,20
cn.nc.channel.backend.facade.controller.PageLayoutConfigCopyController#doService,cn.nc.channel.backend.facade.controller.PageLayoutConfigCopyController,doService,6,16
cn.nc.channel.backend.facade.controller.PageSettingConfigDelController#doService,cn.nc.channel.backend.facade.controller.PageSettingConfigDelController,doService,5,39
cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingAuditController#doService,cn.nc.issuance.book.dcm.facade.controller.pricingplacing.PricingPlacingAuditController,doService,40,315
cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryBookFlowNodeAdjustRecordsController#handle,cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.QueryBookFlowNodeAdjustRecordsController,handle,1,1
cn.nc.issuance.book.dcm.facade.controller.unAnnounced.UnAnnounceBondUnionController#doService,cn.nc.issuance.book.dcm.facade.controller.unAnnounced.UnAnnounceBondUnionController,doService,2,1
cn.nc.issuance.book.dcm.facade.controller.informationservice.SmartDocumentInterFlowPlatformLinkController#handle,cn.nc.issuance.book.dcm.facade.controller.informationservice.SmartDocumentInterFlowPlatformLinkController,handle,1,1
cn.nc.channel.auth.outer.facade.controller.LoginSessionQueryController#doService,cn.nc.channel.auth.outer.facade.controller.LoginSessionQueryController,doService,3,6
cn.nc.pub.msg.facade.controller.outside.PubParameterGroupListQueryController#getParameterGroups,cn.nc.pub.msg.facade.controller.outside.PubParameterGroupListQueryController,getParameterGroups,1,1
cn.nc.user.query.facade.controller.QueryUserInfoHisController#queryUserInfoHisList,cn.nc.user.query.facade.controller.QueryUserInfoHisController,queryUserInfoHisList,1,1
cn.nc.channel.backend.facade.controller.InstitutionCrmwPurchaseController#doService,cn.nc.channel.backend.facade.controller.InstitutionCrmwPurchaseController,doService,3,6
