className,method,score
Optional[cn.nc.channel.msg.client.dto.MessageTargetInfoDto],cn.nc.channel.msg.client.dto.MessageTargetInfoDto#getTargetOrgId,1
Optional[cn.nc.issuance.bid.facade.message.head.req.ReqHeader],cn.nc.issuance.bid.facade.message.head.req.ReqHeader#getStartSysOrCmptNo,1
Optional[cn.nc.pub.msg.service.impl.MsgBizSystemServiceImpl],cn.nc.pub.msg.service.impl.MsgBizSystemServiceImpl#getMail,1
Optional[cn.nc.issuance.bid.service.query.pricingplacing.RegFileService],cn.nc.issuance.bid.service.query.pricingplacing.RegFileService#previewRegFileOnLine,0
Optional[cn.nc.issuance.dist.service.impl.logic.BillLogic],cn.nc.issuance.dist.service.impl.logic.BillLogic#genBill,12
Optional[cn.nc.issuance.book.dcm.converter.AdConfigPoAdPositiionConverterImpl],cn.nc.issuance.book.dcm.converter.AdConfigPoAdPositiionConverterImpl#toPoList,5
Optional[cn.nc.common.transaction.support.impl.RequestMessageDto],cn.nc.common.transaction.support.impl.RequestMessageDto#getBusinessKey,1
Optional[cn.nc.user.ind.service.dto.UserIdentifyDto],cn.nc.user.ind.service.dto.UserIdentifyDto#setIdentifyBranch,0
Optional[cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BiddingCcdcProductInstanceDto#setPubAdustRateOption,0
Optional[cn.nc.issuance.book.dcm.facade.controller.pricingplacing.HolderAccountQueryController],cn.nc.issuance.book.dcm.facade.controller.pricingplacing.HolderAccountQueryController#handle,1
Optional[cn.nc.channel.auth.outer.converter.UserRegisterOperationMapperImpl],cn.nc.channel.auth.outer.converter.UserRegisterOperationMapperImpl#userRegRespDtoToWebMobileRegRespDto,4
Optional[cn.nc.issuance.book.dcm.query.adapter.repository.dao.DirectedInvestorQueryDao],cn.nc.issuance.book.dcm.query.adapter.repository.dao.DirectedInvestorQueryDao#listInfo,0
Optional[cn.nc.issuance.book.dcm.query.service.excel.converter.MsgStatusConverter],cn.nc.issuance.book.dcm.query.service.excel.converter.MsgStatusConverter#convertToExcelData,4
Optional[cn.nc.starter.persistent.model.AbstractPo],cn.nc.starter.persistent.model.AbstractPo#getModifyTime,1
Optional[cn.nc.channel.backend.service.dto.entrance.QuickEntranceQueryDetailRespDto],cn.nc.channel.backend.service.dto.entrance.QuickEntranceQueryDetailRespDto#getRelCmptName,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.PreviewLocalAppointmentListController],cn.nc.issuance.book.dcm.query.facade.controller.systemadmin.PreviewLocalAppointmentListController#handle,1
Optional[cn.nc.user.staff.service.impl.PositionPermissionServiceImpl],cn.nc.user.staff.service.impl.PositionPermissionServiceImpl#deleteByPositionId,0
Optional[cn.nc.pub.msg.service.dto.other.FileDetailDto],cn.nc.pub.msg.service.dto.other.FileDetailDto#setFileId,0
Optional[cn.nc.channel.mix.model.dto.DisclosureQueryRequest],cn.nc.channel.mix.model.dto.DisclosureQueryRequest#getStartDate,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.BookBuildResultDto#setBondType,0
Optional[cn.nc.issuance.book.dcm.converter.BondGradeInfoConverterImpl],cn.nc.issuance.book.dcm.converter.BondGradeInfoConverterImpl#toPoList,5
Optional[cn.nc.issuance.dist.service.impl.logic.AccountLogic],cn.nc.issuance.dist.service.impl.logic.AccountLogic#accountBalanceBatchUpdate,0
Optional[cn.nc.issuance.dist.facade.controller.DistCheckMemController],cn.nc.issuance.dist.facade.controller.DistCheckMemController#handle,1
Optional[cn.nc.issuance.bid.facade.controller.biddingresultMgmt.PaymentAmountEnterConfirmController],cn.nc.issuance.bid.facade.controller.biddingresultMgmt.PaymentAmountEnterConfirmController#paymentAmountConfirm,1
Optional[cn.nc.user.instuser.adapter.repository.po.InstUserPo],cn.nc.user.instuser.adapter.repository.po.InstUserPo#getInstChnFullName,1
Optional[cn.nc.channel.backend.service.dto.distribution.DistributedBondQueryRespDto],cn.nc.channel.backend.service.dto.distribution.DistributedBondQueryRespDto#getBondShortName,1
Optional[cn.nc.issuance.book.dcm.query.service.BookLocalAppointmentQueryService],cn.nc.issuance.book.dcm.query.service.BookLocalAppointmentQueryService#previewLocalAppointmentConfirm,0
Optional[cn.nc.channel.auth.outer.service.dto.login.WebEmailLoginReqDto],cn.nc.channel.auth.outer.service.dto.login.WebEmailLoginReqDto#setImageVerificationUniqueId,0
Optional[cn.nc.channel.auth.outer.service.dto.password.UserPwdReqDto],cn.nc.channel.auth.outer.service.dto.password.UserPwdReqDto#setEmail,0
Optional[cn.nc.common.log.communication.info.ResponseCommunicationInfo],cn.nc.common.log.communication.info.ResponseCommunicationInfo#getServiceUrl,1
Optional[cn.nc.channel.backend.service.dto.pagesetting.CustomizeLayoutConfigReqDto],cn.nc.channel.backend.service.dto.pagesetting.CustomizeLayoutConfigReqDto#getTenSizeCmptInfos,1
Optional[cn.nc.channel.auth.outer.facade.controller.AppUserResetPwdController],cn.nc.channel.auth.outer.facade.controller.AppUserResetPwdController#doService,1
Optional[cn.nc.channel.auth.outer.service.dto.password.UserChangePwdReqDto],cn.nc.channel.auth.outer.service.dto.password.UserChangePwdReqDto#setType,0
Optional[cn.nc.user.query.facade.controller.GetUserInfoByUserIdController],cn.nc.user.query.facade.controller.GetUserInfoByUserIdController#doService,1
Optional[cn.nc.issuance.book.dcm.query.service.impl.HomeStartServiceImpl],cn.nc.issuance.book.dcm.query.service.impl.HomeStartServiceImpl#queryTenderInfo,6
Optional[cn.nc.issuance.book.dcm.service.dto.bill.BondIssueRegistPublicEntity.Investor],cn.nc.issuance.book.dcm.service.dto.bill.BondIssueRegistPublicEntity.Investor#setTrustAccountFullName,0
Optional[cn.nc.pub.msg.service.dto.dcmQuery.BaseDto],cn.nc.pub.msg.service.dto.dcmQuery.BaseDto#getVersion,1
Optional[cn.nc.user.sync.query.dto.CfaeRegisterUserQueryDto],cn.nc.user.sync.query.dto.CfaeRegisterUserQueryDto#setWxOpenid,0
Optional[cn.nc.channel.backend.service.dto.product.FinInvestorQueryRespDto],cn.nc.channel.backend.service.dto.product.FinInvestorQueryRespDto#getPublishFlowNode,1
Optional[cn.nc.issuance.bid.service.impl.query.common.BidInfoMgmtPublicService],cn.nc.issuance.bid.service.impl.query.common.BidInfoMgmtPublicService#getEffectPurchaseOfferList,1
Optional[cn.nc.issuance.bid.converter.TiCcdcAppendConditionConverterImpl],cn.nc.issuance.bid.converter.TiCcdcAppendConditionConverterImpl#toPo,4
Optional[cn.nc.pub.msg.service.dto.other.InstanceSubStageRepayInfo],cn.nc.pub.msg.service.dto.other.InstanceSubStageRepayInfo#getHundredRemainingCorpus,1
Optional[cn.nc.channel.auth.outer.service.dto.login.LastUsedAcctReqDto],cn.nc.channel.auth.outer.service.dto.login.LastUsedAcctReqDto#getInstUserCode,1
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#getBookManagerBankName,1
Optional[cn.nc.user.archive.facade.controller.QueryArchivedSubController],cn.nc.user.archive.facade.controller.QueryArchivedSubController#queryArchivedListSub,1
Optional[cn.nc.user.instuser.converter.InstThirdUserRelConverterImpl],cn.nc.user.instuser.converter.InstThirdUserRelConverterImpl#toPageList,5
Optional[cn.nc.channel.backend.adapter.repository.po.PageIdentityRefRolePo],cn.nc.channel.backend.adapter.repository.po.PageIdentityRefRolePo#setIdentityId,0
Optional[cn.nc.issuance.dist.facade.controller.external.DCMForExternalSelectBondReportController],cn.nc.issuance.dist.facade.controller.external.DCMForExternalSelectBondReportController#selectBondReport,1
Optional[cn.nc.channel.auth.outer.service.dto.password.AppUserResetPwdReqDto],cn.nc.channel.auth.outer.service.dto.password.AppUserResetPwdReqDto#getMobileOrEmail,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListResultDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListResultDto#getPublisherName,1
Optional[cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorQueryDto],cn.nc.issuance.book.dcm.service.dto.directinvestor.DirectInvestorQueryDto#getBondFullName,1
Optional[cn.nc.pub.msg.service.impl.ParameterGroupQueryServiceImpl],cn.nc.pub.msg.service.impl.ParameterGroupQueryServiceImpl#detail,38
Optional[cn.nc.channel.backend.service.dto.layout.PageLayoutConfigReqDto],cn.nc.channel.backend.service.dto.layout.PageLayoutConfigReqDto#getLayoutProportion,1
Optional[cn.nc.channel.msg.service.impl.MessageServiceImpl],cn.nc.channel.msg.service.impl.MessageServiceImpl#send,0
Optional[cn.nc.issuance.common.service.SysConfigAuditService],cn.nc.issuance.common.service.SysConfigAuditService#modifyById,0
Optional[cn.nc.issuance.bid.converter.TiCcdcInvtorReConverterImpl],cn.nc.issuance.bid.converter.TiCcdcInvtorReConverterImpl#toPo,4
Optional[cn.nc.channel.auth.outer.service.impl.UserResetPwdServiceImpl],cn.nc.channel.auth.outer.service.impl.UserResetPwdServiceImpl#resetUserPasswordByEmail,27
Optional[cn.nc.issuance.book.dcm.service.dto.querystatistics.UnderWritingRatioProcessDto],cn.nc.issuance.book.dcm.service.dto.querystatistics.UnderWritingRatioProcessDto#setRemark,0
Optional[cn.nc.issuance.book.dcm.service.impl.logic.BondAuthorizeLogic],cn.nc.issuance.book.dcm.service.impl.logic.BondAuthorizeLogic#queryBondauthorizefile,1
Optional[cn.nc.issuance.book.dcm.lib.adapter.repository.utils.pdf.PdfThreadLocal],cn.nc.issuance.book.dcm.lib.adapter.repository.utils.pdf.PdfThreadLocal#getThreadLocalMessage,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListResultDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteListResultDto#getBondCode,1
Optional[cn.nc.user.archive.service.FileArchiveService],cn.nc.user.archive.service.FileArchiveService#modifySave,0
Optional[cn.nc.channel.mix.model.dto.DistributingBondQueryResponse],cn.nc.channel.mix.model.dto.DistributingBondQueryResponse#setBondScale,0
Optional[cn.nc.user.inst.converter.InstInfoConverterImpl],cn.nc.user.inst.converter.InstInfoConverterImpl#toDtoList,5
Optional[cn.nc.user.staff.converter.MenuConverterImpl],cn.nc.user.staff.converter.MenuConverterImpl#menuDtoToMenuTreeDtoList,5
Optional[cn.nc.issuance.book.dcm.service.impl.bond.BondMgrServiceImpl],cn.nc.issuance.book.dcm.service.impl.bond.BondMgrServiceImpl#queryOneBondInfo,10
Optional[cn.nc.user.conf.converter.SysBusinessRoleConverterImpl],cn.nc.user.conf.converter.SysBusinessRoleConverterImpl#toPageList,5
Optional[cn.nc.operation.base.model.dto.task.TaskDto],cn.nc.operation.base.model.dto.task.TaskDto#setTaskOpinion,0
Optional[cn.nc.channel.auth.outer.service.dto.login.UserIdentifyDto],cn.nc.channel.auth.outer.service.dto.login.UserIdentifyDto#setPosition,0
Optional[cn.nc.pub.msg.service.impl.ParameterCommandServiceImpl],cn.nc.pub.msg.service.impl.ParameterCommandServiceImpl#extractNumberSuffix,7
Optional[cn.nc.issuance.dist.adapter.repository.dao.DistAgreementHisDao],cn.nc.issuance.dist.adapter.repository.dao.DistAgreementHisDao#selectListForClient,0
Optional[cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserDto],cn.nc.user.ind.adapter.feign.dto.CfaeRegisterUserDto#getUserCode,1
Optional[cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BondPublishProcessDetailQueryController],cn.nc.issuance.book.dcm.query.facade.controller.querystatistics.BondPublishProcessDetailQueryController#handle,1
Optional[cn.nc.pub.msg.service.dto.dcmQuery.BaseDto],cn.nc.pub.msg.service.dto.dcmQuery.BaseDto#setId,0
Optional[cn.nc.channel.mix.model.dto.DistConfirmationAndDocumentResponse],cn.nc.channel.mix.model.dto.DistConfirmationAndDocumentResponse#getBondId,1
Optional[cn.nc.pub.msg.service.ProductTagCommandService],cn.nc.pub.msg.service.ProductTagCommandService#enable,0
Optional[cn.nc.channel.backend.service.dto.product.DebtInstTenderOfferQueryRespDto],cn.nc.channel.backend.service.dto.product.DebtInstTenderOfferQueryRespDto#setBondId,0
Optional[cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO],cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO#getAddInputOperName,1
Optional[cn.nc.channel.auth.outer.service.dto.login.InstUserRoleRelDto],cn.nc.channel.auth.outer.service.dto.login.InstUserRoleRelDto#getBusinessRoleId,1
Optional[cn.nc.user.instuser.facade.controller.RevokeApproveInstUserController],cn.nc.user.instuser.facade.controller.RevokeApproveInstUserController#instUserApproveCancel,1
Optional[cn.nc.user.initinst.service.impl.InstOpenApplyTaskServiceImpl],cn.nc.user.initinst.service.impl.InstOpenApplyTaskServiceImpl#approveCancelTask,4
Optional[cn.nc.pub.wkcl.service.impl.TradeCalDetailServiceImpl],cn.nc.pub.wkcl.service.impl.TradeCalDetailServiceImpl#sendMq,1
Optional[cn.nc.user.template.service.impl.ApproveTemplateServiceImpl],cn.nc.user.template.service.impl.ApproveTemplateServiceImpl#approveTemplateDelete,4
Optional[cn.nc.operation.base.model.dto.task.BusinessType],cn.nc.operation.base.model.dto.task.BusinessType#getContextPath,1
Optional[cn.nc.issuance.book.dcm.batch.service.impl.TenderReminderTaskServiceImpl],cn.nc.issuance.book.dcm.batch.service.impl.TenderReminderTaskServiceImpl#tenderRemoveHis,0
Optional[cn.nc.pub.msg.service.impl.ProductInstanceBidService],cn.nc.pub.msg.service.impl.ProductInstanceBidService#saveBidFinCcdcData,8
Optional[cn.nc.user.ukey.service.UkeyApplyService],cn.nc.user.ukey.service.UkeyApplyService#list,0
Optional[cn.nc.common.send.po.MsgSendRecordPo],cn.nc.common.send.po.MsgSendRecordPo#setSendStatus,0
Optional[cn.nc.pub.wkcl.service.dto.LegalCalQueryDto],cn.nc.pub.wkcl.service.dto.LegalCalQueryDto#setLegalVersion,0
Optional[cn.nc.user.cfaeacct.CfaeAccountHisService],cn.nc.user.cfaeacct.CfaeAccountHisService#cfaeAcctApproveReturnCenter,0
Optional[cn.nc.issuance.book.dcm.batch.service.impl.ThreePartyUnAnnouncedBondServiceImpl],cn.nc.issuance.book.dcm.batch.service.impl.ThreePartyUnAnnouncedBondServiceImpl#queryLeaderWriterCodeByName,7
Optional[cn.nc.issuance.common.compute.purchase.ComputeBase],cn.nc.issuance.common.compute.purchase.ComputeBase#maginType,28
Optional[cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO],cn.nc.issuance.book.dcm.service.dto.nxMessage.SendNxMassageEntityDTO#setBondFullName,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteHisShchDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteHisShchDto#getReserve1,1
Optional[cn.nc.user.staff.facade.controller.MenuOutUserMenuTreeListController],cn.nc.user.staff.facade.controller.MenuOutUserMenuTreeListController#doService,1
Optional[cn.nc.issuance.book.dcm.query.service.dto.querystatistics.UnderWritingRatioChangeResultDto],cn.nc.issuance.book.dcm.query.service.dto.querystatistics.UnderWritingRatioChangeResultDto#setSponsorMemcode,0
Optional[cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteHisShchDto],cn.nc.issuance.book.dcm.query.service.dto.directinvestor.whitelist.AccountWhiteHisShchDto#getReserve2,1
Optional[cn.nc.channel.auth.outer.service.dto.login.InstUserRoleRelDto],cn.nc.channel.auth.outer.service.dto.login.InstUserRoleRelDto#setBusinessSubRoleDict,0
Optional[cn.nc.user.initinst.service.InstOpenApplyTaskService],cn.nc.user.initinst.service.InstOpenApplyTaskService#submitTask,0
Optional[cn.nc.issuance.book.dcm.service.dto.Sort],cn.nc.issuance.book.dcm.service.dto.Sort#empty,2
Optional[cn.nc.issuance.dist.service.dto.ReqHead],cn.nc.issuance.dist.service.dto.ReqHead#getStartChnlFgCd,1
Optional[cn.nc.user.external.facade.controller.BussRoleListController],cn.nc.user.external.facade.controller.BussRoleListController#doService,1
Optional[cn.nc.channel.backend.service.PageLayoutConfigDelService],cn.nc.channel.backend.service.PageLayoutConfigDelService#pageLayoutConfigDelById,0
Optional[cn.nc.channel.backend.adapter.repository.po.PageIdentityRefRolePo],cn.nc.channel.backend.adapter.repository.po.PageIdentityRefRolePo#getBusinessRole,1
Optional[cn.nc.channel.backend.service.dto.pagesetting.CurPageLayoutQueryReqDto],cn.nc.channel.backend.service.dto.pagesetting.CurPageLayoutQueryReqDto#setClassicLayoutId,0
Optional[cn.nc.operation.base.facade.controller.work.WorkGroupQueryWorkItemsController],cn.nc.operation.base.facade.controller.work.WorkGroupQueryWorkItemsController#doService,1
Optional[cn.nc.issuance.book.dcm.converter.UnannouncedBondInfoConverterImpl],cn.nc.issuance.book.dcm.converter.UnannouncedBondInfoConverterImpl#toPoList,5
Optional[cn.nc.issuance.dist.facade.service.dto.QueryBondUserInputDTOFacade],cn.nc.issuance.dist.facade.service.dto.QueryBondUserInputDTOFacade#getReqBody,1
Optional[cn.nc.pub.msg.service.dto.bid.BaseDto],cn.nc.pub.msg.service.dto.bid.BaseDto#getVersion,1
Optional[cn.nc.channel.auth.outer.service.dto.login.UserIdentifyDto],cn.nc.channel.auth.outer.service.dto.login.UserIdentifyDto#getIdentifyType,1
Optional[cn.nc.issuance.book.dcm.service.BillOperateService],cn.nc.issuance.book.dcm.service.BillOperateService#insertBacthBillOperater,0
Optional[cn.nc.user.staff.service.ResourceService],cn.nc.user.staff.service.ResourceService#allList,0
Optional[cn.nc.channel.auth.outer.service.impl.RefreshTokenServiceImpl],cn.nc.channel.auth.outer.service.impl.RefreshTokenServiceImpl#verifyReqDto,8
Optional[cn.nc.pub.msg.service.dto.send.QuerySendDetailDto],cn.nc.pub.msg.service.dto.send.QuerySendDetailDto#setStatus,0
Optional[cn.nc.user.position.service.impl.PositionPermissionServiceImpl],cn.nc.user.position.service.impl.PositionPermissionServiceImpl#findById,1
Optional[cn.nc.issuance.bid.converter.TiCcdcBondPriceInfoConverterImpl],cn.nc.issuance.bid.converter.TiCcdcBondPriceInfoConverterImpl#toDto,4
Optional[cn.nc.starter.file.controller.FileStoragePresignedController],cn.nc.starter.file.controller.FileStoragePresignedController#downLoad,4
Optional[cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto],cn.nc.pub.msg.service.dto.productInstance.BookFinCcdcProductInstanceDto#setOptionalDrivingDatePeriod,0
Optional[cn.nc.operation.task.engine.service.ExecutionContext],cn.nc.operation.task.engine.service.ExecutionContext#getInitiator,1
Optional[cn.nc.channel.backend.service.dto.identitymapping.IdentityRefRoleConfigReqDto],cn.nc.channel.backend.service.dto.identitymapping.IdentityRefRoleConfigReqDto#setBusinessRefineRoleId,0
Optional[cn.nc.issuance.bid.service.impl.query.QueryTiPurchaseOfferServiveImpl],cn.nc.issuance.bid.service.impl.query.QueryTiPurchaseOfferServiveImpl#compareListElementIsSame,6
